year,company,loc,lon,lat,technology,mult,n,dist,exp,expuni,expassoc,expprof,nexpuni,nexpassoc,nexpprof,univ_eigen,univ_ndegree,univ_degree,univ_close,univ_harm,univ_between,assoc_eigen,assoc_ndegree,assoc_degree,assoc_close,assoc_harm,assoc_between,prof_eigen,prof_ndegree,prof_degree,prof_close,prof_harm,prof_between,tech_eigen,tech_ndegree,tech_degree,tech_close,tech_harm,tech_between,country,tipo,code,empire,commonw,v2x_corr,v2xcl_prpty,statecap_baseline,statecap_base_fiscal,statecap_base_fiscal_edu,c_base,c_fiscal,c_comp,v2svstterr,v2stfisccap,v2x_rule
1915,Lake Copper Proprietary,sydney,151.2092955,-33.8688197,gravity,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1914,Lake Copper Proprietary Company,sydney,151.2092955,-33.8688197,gravity,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.1638454119910867,0.04,1,0.2911392405063291,0.3263809523809523,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,2,2,3,2,99,2,1
1916,Lake Copper Proprietary Company,sydney,151.2092955,-33.8688197,gravity,1,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1922,"Lake Milling, Smelting & Refining Co.",michigan,-85.6023643,44.3148443,gravity,0,1,359.9102642683181,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.07115009294830602,0.025,1,0.2733812949640288,0.2895833333333332,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.094,0.581,1,2,1,1,2,1,98,3,1
1922,Largo Colliery Limited,silverton,-107.6645,37.81194,flotation,1,4,5.140466239382329e-4,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.094,0.581,1,2,1,1,2,1,98,3,1
1923,Laurels Colliery Limited,canada,-106.3468,56.13037,flotation,1,6,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.41668461840834053,0.08333333333333333,3,0.375,0.43287037037037057,0.003938114967526733,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1920,Libiola Copper Mining Company,london,-0.1277583,51.50735,flotation,1,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.016454641244938527,0.027777777777777776,1,0.2571428571428571,0.2842592592592591,0,0,0,0,0,0,0,united kingdom,concentration,GBR,1,1,0.028,0.73,2,2,1,2,2,1,89,3,1
1913,Lloyd Copper Company,western,-95.7127622,37.0937489,flotation,1,5,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6585306741966874,0.16666666666666666,4,0.4489795918367347,0.48263888888888906,0.04125019505454288,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.083,0.581,1,2,1,1,2,1,98,3,1
1914,Lloyd Copper Company,refinery at lithgow total area acres,150.1570173,-33.4827345,flotation,1,8,106.56436891618894,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6820220245232904,0.16,4,0.4339622641509434,0.47800000000000015,0.09830984211866564,0,0.1,1,1,0.1,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,2,2,3,2,99,2,1
1920,Mckinley Darragh Savage Mines Of Cobalt,ontario,-85.32321,51.25377,flotation,1,4,6.22427119220738e-4,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.1477649952605369,0.027777777777777776,1,0.3673469387755102,0.402777777777778,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.631,2,1,1,2,2,1,98,0,1
1921,Mckinley Darragh Savage Mines Of Cobalt,ontario,-85.32321,51.25377,flotation,1,4,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.18971283074244405,0.03225806451612903,1,0.31313131313131315,0.3645161290322579,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.631,2,1,1,2,2,1,98,0,1
1919,Mebsina Transvaal Development,transvaal,-81.1830974,43.2325617,gravity,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.631,2,2,1,2,2,1,98,0,1
1920,Mebsina Transvaal Development,transvaal,-81.1831,43.23256,gravity,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.631,2,1,1,2,2,1,98,0,1
1908,Medina Gold Mines Limited,norway,8.468946,60.47202,gravity,1,8,6993.988798965051,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,1,0.6666666666666666,0.13636363636363635,0,0,0,0,0,0,0,norway,concentration,NOR,0,0,0.025,0.822,2,3,2,2,3,2,100,1,1
1911,Melk Alenj Ite,norway,8.468946,60.472024,gravity,1,1,5939.367079409746,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,norway,concentration,NOR,0,0,0.025,0.822,2,3,2,2,3,2,100,1,1
1908,Messina Transvaal Development Limited,transvaal,-81.1831,43.23256,gravity,1,13,1190.5160817678666,0,NA,NA,NA,NA,NA,NA,0.16508074760008837,0.014084507042253521,1,0.29957805907172996,0.35023474178403763,0,0,0,0,0,0,0,0,0.09090909090909091,1,1,0.09090909090909091,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.074,0.597,2,1,1,2,1,1,96,0,1
1909,Messina Transvaal Development Limited,transvaal,-81.1831,43.23256,gravity,1,4,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865474,0.2,1,0.6666666666666666,0.30000000000000004,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.074,0.597,2,1,1,2,1,1,96,0,1
1913,Messina Transvaal Development Limited,transvaal,-81.1830974,43.2325617,gravity,1,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.49483615827268146,0.16666666666666666,4,0.4489795918367347,0.48263888888888906,0.12467627983932329,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.072,0.61,2,1,1,2,1,1,96,0,1
1914,Messina Transvaal Development Limited,transvaal,-81.1830974,43.2325617,gravity,1,6,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.11560409791059194,0.08,2,0.30666666666666664,0.34399999999999986,0.03333333333333333,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.61,2,1,1,2,1,1,96,0,1
1915,Messina Transvaal Development Limited,transvaal,-81.1830974,43.2325617,gravity,1,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.4491173017396776,0.14814814814814814,4,0.423728813559322,0.46296296296296313,0.13954933954933957,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1916,Messina Transvaal Development Limited,transvaal,-81.1830974,43.2325617,gravity,1,6,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.04719523667746301,0.06666666666666667,2,0.2803738317757009,0.33222222222222203,0.013879310344827582,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1917,Messina Transvaal Development Limited,transvaal,-81.1830974,43.2325617,gravity,1,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,2,1,0.09523809523809523,0.004761904761904762,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.61,2,2,1,2,2,1,98,0,1
1921,Messina Transvaal Development Limited,transvaal,-81.1831,43.23256,gravity,1,6,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.03195262412268691,0.06451612903225806,2,0.248,0.30430107526881706,0.007098391139138168,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.631,2,1,1,2,2,1,98,0,1
1922,Messina Transvaal Development Limited,transvaal,-81.1831,43.23256,gravity,1,7,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.14072874435751967,0.075,3,0.336283185840708,0.37583333333333346,0.09358974358974359,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1923,Messina Transvaal Development Limited,transvaal,-81.1831,43.23256,gravity,1,4,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.20373409812650067,0.1111111111111111,4,0.4,0.46527777777777796,0.16674049833202148,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1922,Mexican Chemical And Metallurgical Corp,aurora,-88.32007,41.76058,flotation,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.094,0.581,1,2,1,1,2,1,98,3,1
1920,Mexican Corporation Limited,buffalo,-78.87837,42.88645,flotation,1,6,191.6383873477852,0,NA,NA,NA,NA,NA,NA,0.034864712105869375,0.018518518518518517,1,0.2660098522167488,0.3089506172839506,0,0,0,0,0,0,0,0.02593812365969455,0.027777777777777776,1,0.2571428571428571,0.2874999999999998,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.078,0.581,1,2,1,1,2,1,98,3,1
1921,Mexican Corporation Limited,aurora,-88.32007,41.76058,gravity,1,5,5.583488732197491e-4,2,NA,NA,NA,NA,NA,NA,0.08378557001796622,0.02127659574468085,1,0.2631578947368421,0.2950354609929076,0,0.20511551436857714,0.0392156862745098,2,0.4396551724137931,0.4787581699346405,0.006187411184205006,0.41380760332647165,0.0967741935483871,3,0.3924050632911392,0.45161290322580666,0.0249772801555484,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.095,0.581,1,2,1,1,2,1,98,3,1
1921,Mexican Corporation Limited,aurora,-88.32007,41.76058,flotation,1,5,5.583488732197491e-4,2,NA,NA,NA,NA,NA,NA,0.08378557001796622,0.02127659574468085,1,0.2631578947368421,0.2950354609929076,0,0.20511551436857714,0.0392156862745098,2,0.4396551724137931,0.4787581699346405,0.006187411184205006,0.41380760332647165,0.0967741935483871,3,0.3924050632911392,0.45161290322580666,0.0249772801555484,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.095,0.581,1,2,1,1,2,1,98,3,1
1923,Mexican Corporation Limited,aurora,-88.32007,41.76058,flotation,1,3,0,1,NA,NA,NA,NA,NA,NA,0.05630790530126646,0.021739130434782608,1,0.25,0.2821169772256727,0,0,0,0,0,0,0,0.05875131965319234,0.027777777777777776,1,0.29508196721311475,0.3291666666666665,0,0.023258855164928798,0.023255813953488372,1,0.3225806451612903,0.17286821705426353,0,united states of america,concentration,USA,0,0,0.096,0.581,1,2,1,1,2,1,98,3,1
1923,Mgkinley Darragh Savage Mines,ontario,-85.32321,51.25377,flotation,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1908,Mineral Properties Syndicate Limited,broken,-95.78139,36.0629,gravity,1,2,311.57706137853705,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1920,Mineral Securities Limited,australia,133.7751,-25.2744,gravity,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1920,Mineral Securities Limited,london,-0.1277583,51.50735,flotation,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,concentration,GBR,1,1,0.028,0.73,2,2,1,2,2,1,89,3,1
1909,Minerals Separation American Syndicate Limited,broken,-95.78139,36.0629,gravity,1,4,311.57706137853705,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.117,0.581,1,1,1,1,1,1,98,1,1
1911,Minerals Separation American Syndicate Limited,broken,-95.7813885,36.0628961,gravity,1,2,311.57734339473154,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1912,Minerals Separation American Syndicate Limited,broken,-95.7813885,36.0628961,gravity,1,2,114.55825666735667,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1913,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,gravity,1,11,0.0036328525346458664,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,2,2,3,2,99,2,1
1913,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,flotation,1,11,0.0036328525346458664,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,2,2,3,2,99,2,1
1914,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,gravity,1,15,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.46439202117904543,0.12,3,0.36507936507936506,0.4159999999999999,0.06702669552669555,0,0.2,2,1,0.1,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,2,2,3,2,99,2,1
1914,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,flotation,1,15,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.46439202117904543,0.12,3,0.36507936507936506,0.4159999999999999,0.06702669552669555,0,0.2,2,1,0.1,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,2,2,3,2,99,2,1
1914,Minerals Separation American Syndicate Limited,london,-0.1277583,51.5073509,flotation,1,15,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.46439202117904543,0.12,3,0.36507936507936506,0.4159999999999999,0.06702669552669555,0,0.2,2,1,0.1,0,united kingdom,concentration,GBR,1,1,0.028,0.73,2,2,2,2,2,2,98,3,1
1916,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,gravity,1,5,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1916,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,flotation,1,5,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1916,Minerals Separation American Syndicate Limited,london,-0.1277583,51.5073509,flotation,1,5,0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united kingdom,concentration,GBR,1,1,0.031,0.73,2,2,2,2,2,2,94,3,1
1917,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,gravity,1,3,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.24451206964278507,0.047619047619047616,1,0.375,0.361111111111111,0,0.44948974278317827,0.3333333333333333,2,1,0.3333333333333333,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1917,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,flotation,1,3,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.24451206964278507,0.047619047619047616,1,0.375,0.361111111111111,0,0.44948974278317827,0.3333333333333333,2,1,0.3333333333333333,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1917,Minerals Separation American Syndicate Limited,london,-0.1277583,51.50735,flotation,1,3,1.0013217677085525e-4,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.24451206964278507,0.047619047619047616,1,0.375,0.361111111111111,0,0.44948974278317827,0.3333333333333333,2,1,0.3333333333333333,0,united kingdom,concentration,GBR,1,1,0.028,0.73,2,2,2,2,2,2,94,3,1
1919,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,gravity,1,13,0,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.15371900800043484,0.02564102564102564,1,0.291044776119403,0.3354700854700853,0,1,0.36363636363636365,8,0.5714285714285714,0.38636363636363635,0.08658008658008658,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1919,Minerals Separation American Syndicate Limited,australia,133.775136,-25.274398,flotation,1,13,0,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.15371900800043484,0.02564102564102564,1,0.291044776119403,0.3354700854700853,0,1,0.36363636363636365,8,0.5714285714285714,0.38636363636363635,0.08658008658008658,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1919,Minerals Separation American Syndicate Limited,london,-0.1277583,51.5073509,flotation,1,13,0,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.15371900800043484,0.02564102564102564,1,0.291044776119403,0.3354700854700853,0,1,0.36363636363636365,8,0.5714285714285714,0.38636363636363635,0.08658008658008658,united kingdom,concentration,GBR,1,1,0.028,0.73,2,2,1,2,2,1,89,3,1
1919,Minerals Separation American Syndicate Limited,maryland,-76.6412712,39.0457549,flotation,1,13,118.31108410075878,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.15371900800043484,0.02564102564102564,1,0.291044776119403,0.3354700854700853,0,1,0.36363636363636365,8,0.5714285714285714,0.38636363636363635,0.08658008658008658,united states of america,concentration,USA,0,0,0.07,0.581,1,2,1,1,2,1,98,3,1
1920,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,flotation,1,13,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5590210372922595,0.2692307692307692,7,0.53125,0.3910256410256411,0.04923076923076923,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1920,Minerals Separation American Syndicate Limited,maryland,-76.64127,39.04575,flotation,1,13,5.53810815761688e-4,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5590210372922595,0.2692307692307692,7,0.53125,0.3910256410256411,0.04923076923076923,united states of america,concentration,USA,0,0,0.078,0.581,1,2,1,1,2,1,98,3,1
1921,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,gravity,1,19,0,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.8579141558348058,0.22580645161290322,7,0.47692307692307695,0.5618279569892473,0.19157508372279167,0.9069841215958666,0.4117647058823529,14,0.5833333333333334,0.2843137254901961,0.008517952635599695,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1921,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,flotation,1,19,0,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.8579141558348058,0.22580645161290322,7,0.47692307692307695,0.5618279569892473,0.19157508372279167,0.9069841215958666,0.4117647058823529,14,0.5833333333333334,0.2843137254901961,0.008517952635599695,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1921,Minerals Separation American Syndicate Limited,london,-0.1277583,51.50735,flotation,1,19,0,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.8579141558348058,0.22580645161290322,7,0.47692307692307695,0.5618279569892473,0.19157508372279167,0.9069841215958666,0.4117647058823529,14,0.5833333333333334,0.2843137254901961,0.008517952635599695,united kingdom,concentration,GBR,1,1,0.028,0.73,2,2,1,2,2,1,89,3,1
1922,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,gravity,1,8,0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.18408084258664859,0.05,2,0.31932773109243695,0.35958333333333337,0.011108472137883907,0.3645804081752364,0.09375,3,0.45454545454545453,0.23177083333333331,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1922,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,flotation,1,8,0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.18408084258664859,0.05,2,0.31932773109243695,0.35958333333333337,0.011108472137883907,0.3645804081752364,0.09375,3,0.45454545454545453,0.23177083333333331,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1922,Minerals Separation American Syndicate Limited,london,-0.1277583,51.50735,flotation,1,8,0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.18408084258664859,0.05,2,0.31932773109243695,0.35958333333333337,0.011108472137883907,0.3645804081752364,0.09375,3,0.45454545454545453,0.23177083333333331,0,united kingdom,concentration,GBR,1,1,0.027,0.73,2,2,1,2,2,1,89,3,1
1922,Minerals Separation American Syndicate Limited,maryland,-76.64127,39.04575,flotation,1,8,0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.18408084258664859,0.05,2,0.31932773109243695,0.35958333333333337,0.011108472137883907,0.3645804081752364,0.09375,3,0.45454545454545453,0.23177083333333331,0,united states of america,concentration,USA,0,0,0.094,0.581,1,2,1,1,2,1,98,3,1
1923,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,gravity,1,17,0,13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6981791523352292,0.19444444444444445,7,0.45,0.534722222222222,0.06686564038963731,0.2716596483267116,0.06976744186046512,3,0.425531914893617,0.22674418604651167,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1923,Minerals Separation American Syndicate Limited,australia,133.7751,-25.2744,flotation,1,17,0,13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6981791523352292,0.19444444444444445,7,0.45,0.534722222222222,0.06686564038963731,0.2716596483267116,0.06976744186046512,3,0.425531914893617,0.22674418604651167,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,3,2,3,3,99,3,1
1923,Minerals Separation American Syndicate Limited,london,-0.1277583,51.50735,flotation,1,17,0,13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.6981791523352292,0.19444444444444445,7,0.45,0.534722222222222,0.06686564038963731,0.2716596483267116,0.06976744186046512,3,0.425531914893617,0.22674418604651167,0,united kingdom,concentration,GBR,1,1,0.027,0.73,2,2,1,2,2,1,89,3,1
1913,Minerals Separation And Bavay Processes,australia,133.775136,-25.274398,flotation,1,9,0.0036328525346458664,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,australia,concentration,AUS,0,1,0.041,0.659,2,3,2,2,3,2,99,2,1
1910,Minerals Separation Ltmitedt,broken,-95.78139,36.0629,gravity,1,2,311.57706137853705,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.098,0.581,1,2,1,1,2,1,98,3,1
1926,Minerva Mining Co. S. A.,aguascalientes,-102.2915677,21.8852562,flotation,0,4,195.56131374914676,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.33094853427845056,0.0625,2,0.410958904109589,0.42968750000000017,0.006378761181892113,0,0,0,0,0,0,mexico,concentration,MEX,0,0,0.795,0.557,-1,-1,-2,-1,-1,-2,95,0,0
1920,Mines And General Trust Limited,canada,-106.3468,56.13037,flotation,1,2,0.0018574801544032008,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.631,2,1,1,2,2,1,98,0,1
1923,Mines And General Trust Limited,canada,-106.3468,56.13037,flotation,1,13,0,7,NA,NA,NA,NA,NA,NA,0.23830136334544827,0.043478260869565216,2,0.3467741935483871,0.38442028985507254,0.011152135572425422,0.4393610691450781,0.1,4,0.5263157894736842,0.55,0.017223966084825813,0.6905583996216875,0.16666666666666666,6,0.43902439024390244,0.5162037037037035,0.0478584995935266,0,0.27906976744186046,12,0.5833333333333334,0.24031007751937988,0.06404577334809895,canada,concentration,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1922,Mines And Investment Corporation Limited,canada,-106.3468,56.13037,flotation,1,3,0,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07081675396010735,0.15625,5,0.40540540540540543,0.22916666666666657,0.03125000000000001,canada,concentration,CAN,0,1,0.07,0.631,2,1,1,2,2,1,98,0,1
1919,Mines Tailings Limited,canada,-106.346771,56.130366,flotation,1,4,1015.7884174685927,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,canada,concentration,CAN,0,1,0.067,0.631,2,2,1,2,2,1,98,0,1
1920,Mininag Yea Kennecott Copper,alaska,-149.4937,64.20084,gravity,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.078,0.581,1,2,1,1,2,1,98,3,1
1920,Mininag Yea Kennecott Copper,western,-95.71276,37.09375,flotation,1,0,2.3055664769700538e-4,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,united states of america,concentration,USA,0,0,0.078,0.581,1,2,1,1,2,1,98,3,1
